tweet_id,timestamp,source_x,text,expanded_urls,rating_numerator,rating_denominator,name,jpg_url,img_num,favorite_count,retweet_count,followers_count,friends_count,url,breed,confidence
850019790995546112,2017-04-06 16:18:05,Twitter for iPhone,Say hello to Boomer. He's a sandy pupper. Having a h*ckin blast. 12/10 would pet passionately https://t.co/ecb3LvExde,"https://twitter.com/dog_rates/status/850019790995546112/photo/1,https://twitter.com/dog_rates/status/850019790995546112/photo/1,https://twitter.com/dog_rates/status/850019790995546112/photo/1",12,10,Boomer,https://pbs.twimg.com/media/C8vgfTsXgAA561h.jpg,3,20217,4805,8759848,15,https://t.co/ecb3LvExde,Shetland_sheepdog,0.759907
849776966551130114,2017-04-06 00:13:11,Twitter for iPhone,Seriously guys? Again? We only rate dogs. Please stop submitting other things like this super good hammerhead shark. Thank you... 12/10 https://t.co/TCMC90mSOT,"https://twitter.com/dog_rates/status/849776966551130114/photo/1,https://twitter.com/dog_rates/status/849776966551130114/photo/1",12,10,None,https://pbs.twimg.com/media/C8sDpDWWsAE5P08.jpg,2,30168,7503,8759848,15,https://t.co/JSflLuOMob,Chihuahua,0.292092
849412302885593088,2017-04-05 00:04:08,Twitter for iPhone,This is Noosh. He noticed you were in the shower and thought you could use some company. 12/10 h*ckin loyal https://t.co/Uq3ChFgWA3,"https://twitter.com/dog_rates/status/849412302885593088/photo/1,https://twitter.com/dog_rates/status/849412302885593088/photo/1,https://twitter.com/dog_rates/status/849412302885593088/photo/1,https://twitter.com/dog_rates/status/849412302885593088/photo/1",12,10,Noosh,https://pbs.twimg.com/media/C8m3-iQVoAAETnF.jpg,4,15724,3119,8759848,15,https://t.co/Uq3ChFgWA3,schipperke,0.907559
849336543269576704,2017-04-04 19:03:06,Twitter for iPhone,"At first I thought this was a dog because of the sign, but it is clearly Wilson from Home Improvement. Please only send in dogs... 11/10 https://t.co/jqPk1BZ6xu",https://twitter.com/dog_rates/status/849336543269576704/photo/1,11,10,None,https://pbs.twimg.com/media/C8lzFC4XcAAQxB4.jpg,1,11322,1878,8759848,15,https://t.co/C6cLzHKtpG,Unknown,0.0
849051919805034497,2017-04-04 00:12:06,Twitter for iPhone,This is Kevin. Kevin doesn't give a single h*ck. Will sit in the fountain if he wants to. 13/10 churlish af https://t.co/r6GjO6MbZz,https://twitter.com/dog_rates/status/849051919805034497/photo/1,13,10,Kevin,https://pbs.twimg.com/media/C8hwNxbXYAAwyVG.jpg,1,41972,8370,8759848,15,https://t.co/r6GjO6MbZz,Unknown,0.0
848690551926992896,2017-04-03 00:16:10,Twitter for iPhone,Please stop sending in animals other than dogs. We only rate dogs. Not Furry Ecuadorian Sea Turtles. Thank you... 12/10 https://t.co/UOE79zb6VU,https://twitter.com/dog_rates/status/848690551926992896/photo/1,12,10,None,https://pbs.twimg.com/media/C8cnjHuXsAAoZQf.jpg,1,24985,4265,8759848,15,https://t.co/bR2UgZPzRE,flat-coated_retriever,0.8236479999999999
848324959059550208,2017-04-02 00:03:26,Twitter for iPhone,Meet Odin. He's supposed to be giving directions but he'd rather look at u like that. Should probably buckle pup. 12/10 distracting as h*ck https://t.co/1pSqUbLQ5Z,https://twitter.com/dog_rates/status/848324959059550208/photo/1,12,10,Odin,https://pbs.twimg.com/media/C8XbDR1WAAAxND8.jpg,1,24528,4554,8759848,15,https://t.co/S5ugyHf7c0,malamute,0.5445760000000001
847842811428974592,2017-03-31 16:07:33,Twitter for iPhone,"This is Rontu. He is described as a pal, cuddle bug, protector and constant shadow. 12/10, but he needs your help

https://t.co/zK4cpKPFfU https://t.co/7Xvoalr798","https://www.gofundme.com/help-save-rontu,https://twitter.com/dog_rates/status/847842811428974592/photo/1",12,10,Rontu,https://pbs.twimg.com/media/C8QkidrVYAQXQh7.jpg,1,5402,1318,8759848,15,https://t.co/YrKQoI5Dde,Bernese_mountain_dog,0.951337
847606175596138505,2017-03-31 00:27:14,Twitter for iPhone,This is Cannon. He just heard something behind him. Fr*ckin frightened af. 12/10 don't look back just run https://t.co/WTPBWT6Ux1,https://twitter.com/dog_rates/status/847606175596138505/photo/1,12,10,Cannon,https://pbs.twimg.com/media/C8NNUDBUMAE0XxJ.jpg,1,18654,3391,8759848,15,https://t.co/WTPBWT6Ux1,Cardigan,0.413688
847251039262605312,2017-03-30 00:56:03,Twitter for iPhone,This is Furzey. He's doing an elevated sandy zoom. Adjusts ears to steer. 12/10 would pet mid flight https://t.co/zhbRIZQgnq,"https://twitter.com/dog_rates/status/847251039262605312/photo/1,https://twitter.com/dog_rates/status/847251039262605312/photo/1",12,10,Furzey,https://pbs.twimg.com/media/C8IKUjAUwAEP-En.jpg,1,20400,4275,8759848,15,https://t.co/zhbRIZQgnq,Airedale,0.49538
847157206088847362,2017-03-29 18:43:12,Twitter for iPhone,"Meet Daisy. She's been pup for adoption for months now but hasn't gotten any applications. 11/10 let's change that

https://t.co/Jlb9L0m3J0 https://t.co/Eh7fGFuy6r","https://www.petfinder.com/petdetail/37334596,https://twitter.com/dog_rates/status/847157206088847362/photo/1,https://twitter.com/dog_rates/status/847157206088847362/photo/1",11,10,Daisy,https://pbs.twimg.com/media/C8G0_CMWsAAjjAY.jpg,2,19771,5796,8759848,15,https://t.co/Z4QpuSEvsc,Staffordshire_bullterrier,0.21960900000000005
847116187444137987,2017-03-29 16:00:12,Twitter for iPhone,Unbelievable... We. Only. Rate. Dogs. Please stop sending in other things like this Blossoming Flop Kangaroo. Thank you... 11/10 https://t.co/EeeErAbso0,https://twitter.com/dog_rates/status/847116187444137987/photo/1,11,10,None,https://pbs.twimg.com/media/C8GPrNDW4AAkLde.jpg,1,21344,3150,8759848,15,https://t.co/FoS7RUQGBI,American_Staffordshire_terrier,0.113434
846874817362120707,2017-03-29 00:01:05,Twitter for iPhone,"This is Tuck. As you can see, he's rather h*ckin rare. Taken seriously until his legs are seen. Tail stuck in a permanent zoom. 13/10 https://t.co/P7PBGqrKSe","https://twitter.com/dog_rates/status/846874817362120707/photo/1,https://twitter.com/dog_rates/status/846874817362120707/photo/1",13,10,Tuck,https://pbs.twimg.com/media/C8C0JYHW0AAy-7u.jpg,2,20003,3896,8759848,15,https://t.co/uaeFb7LCT9,Shetland_sheepdog,0.450539
846514051647705089,2017-03-28 00:07:32,Twitter for iPhone,This is Barney. He's an elder doggo. Hitches a ride when he gets tired. Waves goodbye before he leaves. 13/10 please come back soon https://t.co/cFAasDXauK,"https://twitter.com/dog_rates/status/846514051647705089/photo/1,https://twitter.com/dog_rates/status/846514051647705089/photo/1,https://twitter.com/dog_rates/status/846514051647705089/photo/1",13,10,Barney,https://pbs.twimg.com/media/C79sB4xXwAEvwKY.jpg,2,44426,11468,8759848,15,https://t.co/SIh5iOUSQh,golden_retriever,0.650003
846153765933735936,2017-03-27 00:15:53,Twitter for iPhone,This is Vixen. He really likes bananas. Steals them when he thinks nobody's watching. 13/10 opportunistic af https://t.co/a0CkS5ExFR,"https://twitter.com/dog_rates/status/846153765933735936/photo/1,https://twitter.com/dog_rates/status/846153765933735936/photo/1",13,10,Vixen,https://pbs.twimg.com/media/C74kWqoU8AEaf3v.jpg,1,31481,8977,8759848,15,https://t.co/a0CkS5ExFR,giant_schnauzer,0.346468
846042936437604353,2017-03-26 16:55:29,Twitter for iPhone,Meet Jarvis. The snow pupsets him. Officially ready for summer. 12/10 would perform a chilly boop https://t.co/0hLkztpiOW,https://twitter.com/dog_rates/status/846042936437604353/photo/1,12,10,Jarvis,https://pbs.twimg.com/media/C72_iaUVUAEhZSn.jpg,1,15922,2843,8759848,15,https://t.co/0hLkztpiOW,golden_retriever,0.96111
845812042753855489,2017-03-26 01:38:00,Twitter for iPhone,We usually don't rate polar bears but this one seems extra good. Majestic as h*ck. 13/10 would hug for a while https://t.co/TLNexlqzXP,"https://twitter.com/dog_rates/status/845812042753855489/photo/1,https://twitter.com/dog_rates/status/845812042753855489/photo/1,https://twitter.com/dog_rates/status/845812042753855489/photo/1,https://twitter.com/dog_rates/status/845812042753855489/photo/1",13,10,None,https://pbs.twimg.com/media/C7ztkInW0AEh1CD.jpg,1,29157,8635,8759848,15,https://t.co/TLNexlqzXP,Samoyed,0.979803
845677943972139009,2017-03-25 16:45:08,Twitter for iPhone,"C'mon guys. Please only send in dogs. We only rate dogs, not Exceptional-Tongued Peruvian Floor Bears. Thank you... 12/10 https://t.co/z30iQLiXNo",https://twitter.com/dog_rates/status/845677943972139009/photo/1,12,10,None,https://pbs.twimg.com/media/C7xzmngWkAAAp9C.jpg,1,25102,4762,8759848,15,https://t.co/R6xQ5n19T3,chow,0.8086810000000001
845397057150107648,2017-03-24 22:08:59,Twitter for iPhone,"Say hello to Mimosa. She's an emotional support doggo who helps her owner with PTSD. 13/10, but she needs your help

https://t.co/L6mLzrd7Mx https://t.co/jMutBFdw5o","https://www.gofundme.com/help-save-a-pup,https://twitter.com/dog_rates/status/845397057150107648/photo/1,https://twitter.com/dog_rates/status/845397057150107648/photo/1",13,10,Mimosa,https://pbs.twimg.com/media/C7t0IzLWkAINoft.jpg,1,7610,1794,8759848,15,https://t.co/V0oYQJp4Ei,Dandie_Dinmont,0.394404
845306882940190720,2017-03-24 16:10:40,Twitter for iPhone,This is Pickles. She's a silly pupper. Thinks she's a dish. 12/10 would dry https://t.co/7mPCF4ZwEk,https://twitter.com/dog_rates/status/845306882940190720/photo/1,12,10,Pickles,https://pbs.twimg.com/media/C7siH5DXkAACnDT.jpg,1,23285,5359,8759848,15,https://t.co/7mPCF4ZwEk,Irish_water_spaniel,0.567475
844973813909606400,2017-03-23 18:07:10,Twitter for iPhone,"This is Brady. He's a recovering alcoholic. Demonstrating incredible restraint here. 12/10 don't give pup, don't give in, Brady https://t.co/B1iBuSq3hr",https://twitter.com/dog_rates/status/844973813909606400/photo/1,12,10,Brady,https://pbs.twimg.com/media/C7nzMwTV4AARz4t.jpg,1,15051,3171,8759848,15,https://t.co/7TWoMa3h5W,Labrador_retriever,0.742421
844580511645339650,2017-03-22 16:04:20,Twitter for iPhone,This is Charlie. He wants to know if you have a moment to talk about washing machine insurance policies. 11/10 would hear him out https://t.co/gAzPqT7uyk,https://twitter.com/dog_rates/status/844580511645339650/photo/1,11,10,Charlie,https://pbs.twimg.com/media/C7iNfq1W0AAcbsR.jpg,1,16443,3117,8759848,15,https://t.co/FatDY8E0GO,Unknown,0.0
844223788422217728,2017-03-21 16:26:50,Twitter for iPhone,This is Margo. She just dug pup a massive hole. Can't wait for you to see it. H*ckin proud of herself. 12/10 would forgive then pet https://t.co/H38HB6rBTx,https://twitter.com/dog_rates/status/844223788422217728/photo/1,12,10,Margo,https://pbs.twimg.com/media/C7dJCnqU4AAswat.jpg,1,13635,2186,8759848,15,https://t.co/VI27R8R4nA,Labrador_retriever,0.71951
843856843873095681,2017-03-20 16:08:44,Twitter for iPhone,Say hello to Sadie and Daisy. They do all their shopping together. Can never agree on what to get. Like an old married pupple. Both 12/10 https://t.co/f5C5l5wa0e,https://twitter.com/dog_rates/status/843856843873095681/photo/1,12,10,Sadie,https://pbs.twimg.com/media/C7X7Ui0XgAA3m19.jpg,1,21431,4598,8759848,15,https://t.co/G0LD9dZhwh,Labrador_retriever,0.92254
843604394117681152,2017-03-19 23:25:35,Twitter for iPhone,This is Hank. He's been outside for 3 minutes and already made a friend. Way to go Hank. 11/10 for both https://t.co/wHUElL84RC,https://twitter.com/dog_rates/status/843604394117681152/photo/1,11,10,Hank,https://pbs.twimg.com/media/C7UVuE_U0AI8GGl.jpg,1,16877,2738,8759848,15,https://t.co/wHUElL84RC,Labrador_retriever,0.430583
843235543001513987,2017-03-18 22:59:54,Twitter for iPhone,This is Tycho. She just had new wheels installed. About to do a zoom. 0-60 in 2.4 seconds. 13/10 inspirational as h*ck https://t.co/DKwp2ByMsL,"https://twitter.com/dog_rates/status/843235543001513987/photo/1,https://twitter.com/dog_rates/status/843235543001513987/photo/1,https://twitter.com/dog_rates/status/843235543001513987/photo/1",13,10,Tycho,https://pbs.twimg.com/media/C7PGQJAWwAAibui.jpg,1,21511,6007,8759848,15,https://t.co/E1nJycIG61,Pembroke,0.958452
842846295480000512,2017-03-17 21:13:10,Twitter for iPhone,This is Charlie. He's wishing you a very fun and safe St. Pawtrick's Day. 13/10 festive af https://t.co/nFpNgCWWYs,https://twitter.com/dog_rates/status/842846295480000512/photo/1,13,10,Charlie,https://pbs.twimg.com/media/C7JkO0rX0AErh7X.jpg,1,15269,3629,8759848,15,https://t.co/nFpNgCWWYs,Labrador_retriever,0.461076
842765311967449089,2017-03-17 15:51:22,Twitter for iPhone,"Meet Indie. She's not a fan of baths but she's definitely a fan of hide &amp; seek. 12/10 click the link to help Indie

https://t.co/fvGkIuAlFK https://t.co/kiCFtmJd7l","https://www.gofundme.com/get-indie-home/,https://twitter.com/dog_rates/status/842765311967449089/photo/1,https://twitter.com/dog_rates/status/842765311967449089/photo/1",12,10,Indie,https://pbs.twimg.com/media/C7IalMVX0AATKRD.jpg,1,6737,1279,8759848,15,https://t.co/WSYSvm2ULO,Labrador_retriever,0.0293399
842535590457499648,2017-03-17 00:38:32,Twitter for iPhone,This is Winnie. She lost her body saving a children's hospital from an avalanche. 13/10 what a h*ckin hero https://t.co/Tf0rh9ZgZe,https://twitter.com/dog_rates/status/842535590457499648/photo/1,13,10,Winnie,https://pbs.twimg.com/media/C7FJpgVW4AIDzi6.jpg,1,18104,3495,8759848,15,https://t.co/Tf0rh9ZgZe,Pembroke,0.685084
842163532590374912,2017-03-16 00:00:07,Twitter for iPhone,Meet George. He looks slightly deflated but overall quite powerful. Not sure how that human restrained him. 12/10 would snug with permission https://t.co/o6E0hB3xZl,"https://twitter.com/dog_rates/status/842163532590374912/photo/1,https://twitter.com/dog_rates/status/842163532590374912/photo/1",12,10,George,https://pbs.twimg.com/media/C6_3QgMWsAMNnAk.jpg,2,24479,5782,8759848,15,https://t.co/so1vpVVZX6,French_bulldog,0.891227
842115215311396866,2017-03-15 20:48:07,Twitter for iPhone,This is Bentley. It's his first time going to the beach. I think he's a fan. 12/10 would build sand castles with https://t.co/iDK4OyQJoy,"https://twitter.com/dog_rates/status/842115215311396866/photo/1,https://twitter.com/dog_rates/status/842115215311396866/photo/1,https://twitter.com/dog_rates/status/842115215311396866/photo/1",12,10,Bentley,https://pbs.twimg.com/media/C6_LTCZWoAAKm_O.jpg,1,13991,3024,8759848,15,https://t.co/iDK4OyQJoy,chow,0.293493
841680585030541313,2017-03-14 16:01:03,Twitter for iPhone,"This is Penny. She's a dragon slayer. Feared by most, if not all, dragons. Showing off her latest victim here. 12/10 would pet with caution https://t.co/qUOijSlPnj",https://twitter.com/dog_rates/status/841680585030541313/photo/1,12,10,Penny,https://pbs.twimg.com/media/C65AA7_WoAEGqA9.jpg,1,25752,7793,8759848,15,https://t.co/bZpfsvJxI2,Chihuahua,0.547401
841439858740625411,2017-03-14 00:04:30,Twitter for iPhone,Here we have some incredible doggos for #K9VeteransDay. All brave as h*ck. Salute your dog in solidarity. 14/10 for all https://t.co/SVNMdFqKDL,"https://twitter.com/dog_rates/status/841439858740625411/photo/1,https://twitter.com/dog_rates/status/841439858740625411/photo/1,https://twitter.com/dog_rates/status/841439858740625411/photo/1,https://twitter.com/dog_rates/status/841439858740625411/photo/1",14,10,None,https://pbs.twimg.com/media/C61lFFiWoAAJdiL.jpg,3,12671,3691,8759848,15,https://t.co/lFivFHjdCU,Labrador_retriever,0.0481999
841314665196081154,2017-03-13 15:47:01,Twitter Web Client,This is Max. There's no way in h*ck you're taking his pacifier. Binky promises it's not happening. 13/10 very good stubborn boy https://t.co/9lVAqDEvZ5,https://twitter.com/dog_rates/status/841314665196081154/video/1,13,10,Max,https://pbs.twimg.com/ext_tw_video_thumb/841311812641533952/pu/img/sBUGt8u76n9azPWI.jpg,1,15853,4656,8759848,15,https://t.co/ARXIaLUxgN,Afghan_hound,0.903712
841077006473256960,2017-03-13 00:02:39,Twitter for iPhone,This is Dawn. She's just checking pup on you. Making sure you're doing okay. 12/10 she's here if you need her https://t.co/XKJrmO4fAQ,https://twitter.com/dog_rates/status/841077006473256960/photo/1,12,10,Dawn,https://pbs.twimg.com/media/C6wbE5bXUAAh1Hv.jpg,1,22925,5305,8759848,15,https://t.co/XKJrmO4fAQ,Brittany_spaniel,0.962985
840632337062862849,2017-03-11 18:35:42,Twitter for iPhone,"Say hello to Maddie and Gunner. They are considerably pupset about bath time. Both 12/10 but Gunner needs your help

https://t.co/JesYTzb1Jo https://t.co/5cncH08G1o","https://www.gofundme.com/3hgsuu0,https://twitter.com/dog_rates/status/840632337062862849/photo/1",12,10,Maddie,https://pbs.twimg.com/media/C6qGphPV4AEKrdc.jpg,1,9029,1769,8759848,15,https://t.co/K0BVR0NyHn,golden_retriever,0.711148
840370681858686976,2017-03-11 01:15:58,Twitter for iPhone,You have been visited by the magical sugar jar puggo. He has granted you three boops. 13/10 would use immediately https://t.co/76iL7JUQdG,https://twitter.com/dog_rates/status/840370681858686976/photo/1,13,10,None,https://pbs.twimg.com/media/C6mYrK0UwAANhep.jpg,1,16514,4545,8759848,15,https://t.co/76iL7JUQdG,Unknown,0.0
840268004936019968,2017-03-10 18:27:58,Twitter for iPhone,This is Monty. He makes instantly regrettable decisions. Couldn't help himself. It looked like a ghost lollipop. 12/10 mistake happen https://t.co/8Wsr6b4RjE,"https://twitter.com/dog_rates/status/840268004936019968/photo/1,https://twitter.com/dog_rates/status/840268004936019968/photo/1,https://twitter.com/dog_rates/status/840268004936019968/photo/1,https://twitter.com/dog_rates/status/840268004936019968/photo/1",12,10,Monty,https://pbs.twimg.com/media/C6k7SaEXUAg83_J.jpg,3,19326,5749,8759848,15,https://t.co/JQT6a68X0D,Chesapeake_Bay_retriever,0.8639870000000001
839990271299457024,2017-03-10 00:04:21,Twitter for iPhone,Meet Sojourner. His nose is a Fibonacci Spiral. Legendary af. 13/10 we must protect him at all costs https://t.co/r7W1NbkOtr,"https://twitter.com/dog_rates/status/839990271299457024/photo/1,https://twitter.com/dog_rates/status/839990271299457024/photo/1",13,10,Sojourner,https://pbs.twimg.com/media/C6g-sX-VsAAHfJ9.jpg,2,13464,2280,8759848,15,https://t.co/r7W1NbkOtr,Staffordshire_bullterrier,0.604938
839549326359670784,2017-03-08 18:52:12,Twitter for iPhone,"Meet Winston. He knows he's a little too big for the swing, but he doesn't care. Kindly requests a push. 12/10 would happily oblige https://t.co/GuxEXTdnMu",https://twitter.com/dog_rates/status/839549326359670784/photo/1,12,10,Winston,https://pbs.twimg.com/media/C6atpTLWYAIL7bU.jpg,1,27576,7773,8759848,15,https://t.co/ESW7mcQeZV,Norwich_terrier,0.05248
839239871831150596,2017-03-07 22:22:32,Twitter for iPhone,This is Odie. He's big. 13/10 would attempt to ride https://t.co/JEXB9RwBmm,"https://twitter.com/dog_rates/status/839239871831150596/photo/1,https://twitter.com/dog_rates/status/839239871831150596/photo/1,https://twitter.com/dog_rates/status/839239871831150596/photo/1",13,10,Odie,https://pbs.twimg.com/media/C6WUNadWYAAPxHv.jpg,3,27243,6551,8759848,15,https://t.co/JEXB9RwBmm,Leonberg,0.927021
838921590096166913,2017-03-07 01:17:48,Twitter for iPhone,This is Arlo. He's officially the king of snowy tongue slips. 13/10 would comfort during inevitable brain freeze https://t.co/oXVu9pNZZv,https://twitter.com/dog_rates/status/838921590096166913/photo/1,13,10,Arlo,https://pbs.twimg.com/media/C6Ryuf7UoAAFX4a.jpg,1,11203,2072,8759848,15,https://t.co/oXVu9pNZZv,Border_terrier,0.664538
838561493054533637,2017-03-06 01:26:54,Twitter for iPhone,This is Walter. His owner has been watching all the Iditarod coverage and is convinced Walter can be a sled dog. 13/10 Walter isn't so sure https://t.co/0av1PEehFI,https://twitter.com/dog_rates/status/838561493054533637/photo/1,13,10,Walter,https://pbs.twimg.com/media/C6MrOsEXQAENOds.jpg,1,10986,1340,8759848,15,https://t.co/0tiRQreDkk,kelpie,0.216562
838476387338051585,2017-03-05 19:48:43,Twitter for iPhone,This is Stanley. Somehow he heard you tell him he's a good boy from all the way up there. 13/10 I love you Stanley https://t.co/51FXNuouHI,"https://twitter.com/dog_rates/status/838476387338051585/photo/1,https://twitter.com/dog_rates/status/838476387338051585/photo/1,https://twitter.com/dog_rates/status/838476387338051585/photo/1",13,10,Stanley,https://pbs.twimg.com/media/C6Ld0wYWgAQQqMC.jpg,3,22628,4789,8759848,15,https://t.co/51FXNuouHI,Great_Pyrenees,0.997692
838083903487373313,2017-03-04 17:49:08,Twitter for iPhone,This is Daisy. She's puppears to be rare as all h*ck. Only seven like her currently domesticated. 13/10 pettable af https://t.co/meUc8jufAO,"https://twitter.com/dog_rates/status/838083903487373313/photo/1,https://twitter.com/dog_rates/status/838083903487373313/photo/1",13,10,Daisy,https://pbs.twimg.com/media/C6F42cGUYAAIKsX.jpg,2,17728,3140,8759848,15,https://t.co/meUc8jufAO,chow,0.800975
837820167694528512,2017-03-04 00:21:08,Twitter for iPhone,"Here's a pupper before and after being asked ""who's a good girl?"" Unsure as h*ck. 12/10 hint hint it's you https://t.co/ORiK6jlgdH","https://twitter.com/dog_rates/status/837820167694528512/photo/1,https://twitter.com/dog_rates/status/837820167694528512/photo/1",12,10,None,https://pbs.twimg.com/media/C6CI_jbVAAA3-a1.jpg,1,34331,7898,8759848,15,https://t.co/ORiK6jlgdH,golden_retriever,0.887625
837482249356513284,2017-03-03 01:58:22,Twitter for iPhone,This is Waffles. He's a ship captain in real life and in @GoodDogsGame. Must've gotten to the max level (wink) 13/10 would sail with https://t.co/Z3LAaV2pKz,"https://twitter.com/dog_rates/status/837482249356513284/photo/1,https://twitter.com/dog_rates/status/837482249356513284/photo/1",13,10,Waffles,https://pbs.twimg.com/media/C59VqMUXEAAzldG.jpg,2,3858,444,8759848,15,https://t.co/W68fzRDWlX,Unknown,0.0
837471256429613056,2017-03-03 01:14:41,Twitter for iPhone,This is Vincent. He's suave as h*ck. Will be your copilot this evening. Claims he doesn't need to look at the directions. 12/10 https://t.co/u51tzXSVi3,"https://twitter.com/dog_rates/status/837471256429613056/photo/1,https://twitter.com/dog_rates/status/837471256429613056/photo/1",12,10,Vincent,https://pbs.twimg.com/media/C59LpELWUAEUmYh.jpg,1,12872,2286,8759848,15,https://t.co/8hIndhskzN,Norwegian_elkhound,0.976255
837110210464448512,2017-03-02 01:20:01,Twitter for iPhone,This is Clark. He passed pupper training today. Round of appaws for Clark. 13/10 https://t.co/7pUjwe8X6B,https://twitter.com/dog_rates/status/837110210464448512/photo/1,13,10,Clark,https://pbs.twimg.com/media/C54DS1kXQAEU5pS.jpg,1,16140,2370,8759848,15,https://t.co/7pUjwe8X6B,Siberian_husky,0.767696
836989968035819520,2017-03-01 17:22:13,Twitter for iPhone,This is Mookie. He really enjoys shopping but not from such high altitudes. Doin him quite the concern. 12/10 someone lower him https://t.co/beWUzGVKRM,https://twitter.com/dog_rates/status/836989968035819520/photo/1,12,10,Mookie,https://pbs.twimg.com/media/C52V7PzWcAA_pVv.jpg,1,12839,2298,8759848,15,https://t.co/3zM0xKWTwV,toy_poodle,0.005887300000000001
836753516572119041,2017-03-01 01:42:39,Twitter for iPhone,This is Meera. She just heard about taxes and how much a doghouse in a nice area costs. Not pupared to be a  doggo anymore. 12/10 https://t.co/GZmNEdyoJY,https://twitter.com/dog_rates/status/836753516572119041/photo/1,12,10,Meera,https://pbs.twimg.com/media/C5y-4VwWcAIcaoj.jpg,1,19425,4662,8759793,15,https://t.co/zOUjCf39ZY,schipperke,0.0115635
836677758902222849,2017-02-28 20:41:37,Twitter for iPhone,Say hello to Oliver. He's pretty exotic. Fairly pupset as well. Too many midterms coming pup. 11/10 would pet with extreme caution https://t.co/fGAPAsxjKs,"https://twitter.com/dog_rates/status/836677758902222849/photo/1,https://twitter.com/dog_rates/status/836677758902222849/photo/1",11,10,Oliver,https://pbs.twimg.com/media/C5x57-TWUAEawQh.jpg,2,12679,2238,8759849,15,https://t.co/RG3VPvE3qI,Unknown,0.0
836380477523124226,2017-02-28 01:00:19,Twitter for iPhone,"This is Ava. She just blasted off. Streamline af. Aerodynamic as h*ck. One small step for pupper, one giant leap for pupkind. 12/10 https://t.co/W4KffrdX3Q",https://twitter.com/dog_rates/status/836380477523124226/photo/1,12,10,Ava,https://pbs.twimg.com/media/C5trm6iWgAQ22Hw.jpg,1,14848,3007,8759849,15,https://t.co/WiqIifrlvl,Unknown,0.0
836260088725786625,2017-02-27 17:01:56,Twitter for iPhone,This is Lucy. She spent all morning overseeing the shoveling of the driveway. H*ckin hard work. 13/10 very good girl Lucy https://t.co/gA2GECjiQD,https://twitter.com/dog_rates/status/836260088725786625/photo/1,13,10,Lucy,https://pbs.twimg.com/media/C5r-G2IUwAA6KBY.jpg,1,21450,4325,8759849,15,https://t.co/HvDoCBWx7F,borzoi,0.564688
836001077879255040,2017-02-26 23:52:43,Twitter for iPhone,Atlas is back and this time he's prettier than the sunset. Seems to be aware of it too. 13/10 would give modeling contract https://t.co/uRdKlFArQE,"https://twitter.com/dog_rates/status/836001077879255040/photo/1,https://twitter.com/dog_rates/status/836001077879255040/photo/1,https://twitter.com/dog_rates/status/836001077879255040/photo/1,https://twitter.com/dog_rates/status/836001077879255040/photo/1",13,10,None,https://pbs.twimg.com/media/C5oSiskU0AE8sJ_.jpg,4,19225,4288,8759849,15,https://t.co/1HkizgFqcy,Samoyed,0.963558
835574547218894849,2017-02-25 19:37:50,Twitter for iPhone,This is Eli. He works backstage at Bone Jovi concerts. Heavy duty earmuffs for puptection. H*ckin safe boy. 11/10 https://t.co/cVQEnUQd8q,"https://twitter.com/dog_rates/status/835574547218894849/photo/1,https://twitter.com/dog_rates/status/835574547218894849/photo/1",11,10,Eli,https://pbs.twimg.com/media/C5iOnigWcAAU3Ry.jpg,1,17924,3645,8759849,15,https://t.co/cVQEnUQd8q,Staffordshire_bullterrier,0.6106550000000001
835297930240217089,2017-02-25 01:18:40,Twitter for iPhone,Meet Ash. He's a Benebop Cumberplop. Quite rare. Fairly portable. Lil sandy tho. Clearly knows something you don't. 12/10 would hug softly https://t.co/1U0z6r5LSO,https://twitter.com/dog_rates/status/835297930240217089/photo/1,12,10,Ash,https://pbs.twimg.com/media/C5eTCOVUsAAWhvc.jpg,1,16600,3040,8759849,15,https://t.co/F2HeDUa4nd,Rottweiler,0.341276
835264098648616962,2017-02-24 23:04:14,Twitter for iPhone,"Meet Lola. Her hobbies include being precious af and using her foot as a toothbrush. 12/10 Lola requests your help

https://t.co/FYFyHh7rir https://t.co/IiB7ggduoU","https://www.gofundme.com/lolas-life-saving-surgery-funds,https://twitter.com/dog_rates/status/835264098648616962/photo/1,https://twitter.com/dog_rates/status/835264098648616962/photo/1",12,10,Lola,https://pbs.twimg.com/media/C5d0QtvXMAI_7uz.jpg,2,7800,1713,8759849,15,https://t.co/jzpoQR1MY0,Chesapeake_Bay_retriever,0.0875033
835172783151792128,2017-02-24 17:01:22,Twitter for iPhone,We only rate dogs. Please don't send in any non-canines like this Floppy Tongued House Panda. Thank you... 12/10 would still pet https://t.co/8fX2VkExnL,"https://twitter.com/dog_rates/status/835172783151792128/photo/1,https://twitter.com/dog_rates/status/835172783151792128/photo/1",12,10,None,https://pbs.twimg.com/media/C5chM_jWAAQmov9.jpg,2,26373,5807,8759849,15,https://t.co/faYkZD4RKp,Border_collie,0.663138
